Date,fbmklci
2024-05-17,0.0034141735221276358
2024-05-20,0.006707548235700652
2024-05-21,-0.0033296749650827506
2024-05-23,0.00436143358568254
2024-05-24,-0.006021128375317626
2024-05-27,-0.0006980358797271799
2024-05-28,-0.0015151549504185628
2024-05-29,-0.0065007483793436864
2024-05-30,-0.0006791889775934448
2024-05-31,-0.004736090069113991
2024-06-04,0.011656112049709668
2024-06-05,-0.004261882485914639
2024-06-06,0.0038470112863590415
2024-06-07,0.0019365313226076672
2024-06-10,-0.002159494597684602
2024-06-11,-0.0017855738693417554
2024-06-12,-0.001577448817814982
2024-06-13,0.0007580287989954211
2024-06-14,-0.0017716284497291952
2024-06-18,-0.0007406005873563801
2024-06-19,-0.003955166690535096
2024-06-20,-0.004448021228578721
2024-06-21,-0.0014576833274395507
2024-06-24,-0.0004465121038197354
2024-06-25,-0.0026960490807871745
2024-06-26,0.0035071620866877202
2024-06-27,-0.0037847766409561437
2024-06-28,0.0032440821542757525
2024-07-01,0.005087368497926166
2024-07-02,-0.00015017410982269796
2024-07-03,0.010805254914453255
2024-07-04,0.0008849151336588252
2024-07-05,-0.003550430453972441
2024-07-09,0.0021082553738418293
2024-07-10,0.0024498656633733587
2024-07-11,0.002924568016560994
2024-07-12,-0.002504449832065845
2024-07-15,0.0066237762055994425
2024-07-16,-0.0023711597651463515
2024-07-17,0.004651076416427432
2024-07-18,0.00016528350118244264
2024-07-19,0.0016756508674810266
2024-07-22,-0.008887319091640734
2024-07-23,0.004680631238923789
2024-07-24,-0.005254094984601821
2024-07-25,-0.003683175674368905
2024-07-26,-0.0014250349594533466
2024-07-29,0.007215642087076186
2024-07-30,-0.007798659755564951
2024-07-31,0.008420104267812914
2024-08-01,-0.0008123196875271065
2024-08-02,-0.008160000133815421
2024-08-05,-0.04739209744884757
2024-08-06,0.024373831778022464
2024-08-07,0.011041517755307715
2024-08-08,-0.0009364382705683895
2024-08-09,0.003558872992199708
2024-08-12,0.006625653831147769
2024-08-13,0.0017784987517231385
2024-08-14,0.0017567169294598593
2024-08-15,0.00036583739265371763
2024-08-16,0.006772114167333845
2024-08-19,0.015156390445738145
2024-08-20,-0.0036032156508657384
2024-08-21,-0.004545382309037533
2024-08-22,0.0038694748452347467
2024-08-23,-0.0036126504789605034
2024-08-26,0.0019665751298652365
2024-08-27,0.008100357623127016
2024-08-28,0.013794204637397216
2024-08-29,-0.01303191136661534
2024-08-30,0.015154760163430253
2024-09-02,-0.00036348480654819967
2024-09-03,-0.0009180271583900718
2024-09-04,-0.0038304467664834765
2024-09-05,-0.0032503456131251648
2024-09-06,-0.007052568686297826
2024-09-09,-0.0009865037158574984
2024-09-10,0.005350503997707935
2024-09-11,-0.012454095856621111
2024-09-12,-0.0009090544784384579
2024-09-13,0.00841222630704748
2024-09-17,0.0073151302920126315
2024-09-18,-0.0022196747524243035
2024-09-19,0.003042511972658582
2024-09-20,0.0019013053695370236
2024-09-23,-0.0021114409642051905
2024-09-24,0.003039839148590911
2024-09-25,0.0018003801592050815
2024-09-26,-0.0012318347740134846
2024-09-27,-0.006741904059605044
2024-09-30,-0.006757312892972398
2024-10-01,0.004526060041347502
2024-10-02,-0.010365086986252534
2024-10-03,0.0013654898466153786
2024-10-04,-0.007079355418472248
2024-10-07,0.0032585907713446357
2024-10-08,0.0002017518380870303
2024-10-09,-0.0004341565081451814
2024-10-10,0.0036814347920442825
2024-10-11,-0.004513622057918697
2024-10-14,0.001828690334058255
2024-10-15,0.003312441681946702
2024-10-16,-0.005704508164605123
2024-10-17,0.005381655206450723
2024-10-18,0.002768151308588302
2024-10-21,-0.00018831566968474816
2024-10-22,-0.001909857317511214
2024-10-23,-0.0006150963751963192
2024-10-24,-0.005681585588327901
2024-10-25,-0.00857092030539737
2024-10-28,-0.00485020204442681
2024-10-29,0.002858420173359311
2024-10-30,-0.008206521320434663
2024-11-01,0.0013100858402338574
2024-11-04,0.0077320186785959704
2024-11-05,0.002638077513626148
2024-11-06,0.008276932531180217
2024-11-07,-0.0066862453601360975
2024-11-08,-0.0012575291994249478
2024-11-11,-0.007416830451200576
2024-11-12,-0.0005158707375293536
2024-11-13,0.0019068409363296335
2024-11-14,-0.006736849759465081
2024-11-15,-0.0051611781635460905
2024-11-18,0.007258076791472526
2024-11-19,-0.0010604316387400575
2024-11-20,-0.0025995240939273535
2024-11-21,-0.005961998845190018
2024-11-22,0.000692143743274433
2024-11-25,0.004812917001666032
2024-11-26,0.003561881717221428
2024-11-27,0.0006858986223664282
2024-11-28,-0.004222716292540623
2024-11-29,-0.002005120788163666
2024-12-02,0.0007460985927911217
2024-12-03,0.007169551875259734
2024-12-04,0.0044271381632348976
2024-12-05,0.0009598628718242307
2024-12-06,-0.0014803942370811777
2024-12-09,-0.001128760963557356
2024-12-10,-0.0015278123634900873
2024-12-11,-0.0035926030550212477
2024-12-12,-0.0006988439045492439
2024-12-13,0.004154722381005326
2024-12-16,-0.001181754353533056
2024-12-17,-0.005942267754888319
2024-12-18,0.0014076094937697772
2024-12-19,0.00031878898911250915
2024-12-20,-0.005439419108201068
2024-12-23,0.0030053366750818207
2024-12-24,0.004244855343104128
2024-12-26,0.006659019494034194
2024-12-27,0.008908619259337038
2024-12-30,0.005842370981179489
2024-12-31,0.0028352995539176373
2025-01-02,-0.005776738755284548
2025-01-03,-0.0020905521314882876
2025-01-06,-0.002451660906197704
2025-01-07,0.002654209422653049
2025-01-08,-0.009221535368210394
2025-01-09,-0.00871987301558562
2025-01-10,0.0009989795722163647
2025-01-13,-0.010552211062812537
2025-01-14,-0.0057747540148924735
2025-01-15,-0.009137932316767329
2025-01-16,-0.004221092583846844
2025-01-17,0.0071614659812668045
2025-01-20,0.0035806905478004284
2025-01-21,0.0051509853207073394
2025-01-22,0.0046335218702666684
2025-01-23,-0.006698348998343634
2025-01-24,-0.002202506676537968
2025-01-27,-0.009423257392578155
2025-01-28,-0.004036455140311017
2025-01-31,0.0027206660438226387
2025-02-03,-0.0021154073959591835
2025-02-04,0.007010540251850448
2025-02-05,0.0063394472108293035
2025-02-06,0.006747565857351935
2025-02-07,0.0036145162228065192
2025-02-10,-0.0006036625575404288
2025-02-12,0.008205556630064625
2025-02-13,-0.00674112536286081
2025-02-14,-0.0004271855222158342
2025-02-17,-0.005569619521977853
2025-02-18,0.0013132695855893506
2025-02-19,-0.0025017771878497654
2025-02-20,-0.0020325541738963186
2025-02-21,0.008432520723841874
2025-02-24,-0.00427051443553381
2025-02-25,-0.010291036139364995
2025-02-26,0.013102268508933167
2025-02-27,-0.0013289950929529187
2025-02-28,-0.007528599561768862
2025-03-03,-0.002104159627106944
2025-03-04,-0.010060672455846796
2025-03-05,0.005615261508705177
2025-03-06,-0.003528295341135982
2025-03-07,-0.0074947806848054644
2025-03-10,-0.0070110567026347706
2025-03-11,-0.010672013373467995
2025-03-12,-0.023508772269169368
2025-03-13,0.016829279589789286
2025-03-14,0.0014029577505249742
2025-03-17,0.010302880483316769
2025-03-19,-0.0066656783264148626
2025-03-20,-0.008935071916547927
2025-03-21,0.0008571988247318424
2025-03-24,-0.0010833225983489028
2025-03-25,0.006482401387753501
2025-03-26,0.0029357454867598187
2025-03-27,0.01157917663381429
2025-03-28,-0.01448185658047695
2025-04-02,0.008466679042831389
2025-04-03,-0.004997652913773594
2025-04-04,-0.009771678814206104
2025-04-07,-0.04094275549852934
2025-04-08,-0.00016623505624449513
2025-04-09,-0.030218773473069938
2025-04-10,0.04368442792466881
2025-04-11,-0.005737034660220257
2025-04-14,0.01778204492578937
2025-04-15,0.0037543177973914997
2025-04-16,-0.006418440009017296
2025-04-17,0.004290255145599716
2025-04-18,0.010815921232383589
2025-04-21,4.664843036808992e-05
2025-04-22,-0.008855523776892804
2025-04-23,0.010001918864555075
2025-04-24,0.0035442803820132547
2025-04-25,0.0017773084849472872
2025-04-28,0.008176141540440947
2025-04-29,-0.003970772007243604
2025-04-30,0.016140198056489866
2025-05-02,0.0014727431190837284
2025-05-05,-0.0019142915835848459
2025-05-06,-0.0017813316347512988
2025-05-07,0.008488064228087299
2025-05-08,-0.00463037853652889
2025-05-09,0.002434263206623871
2025-05-13,0.022942058465853964
2025-05-14,0.0007075366595747303
2025-05-15,-0.006646557298532538
2025-05-16,-0.0008077026888499429
2025-05-19,-0.009981242865902476
2025-05-20,-0.004682775767784788
2025-05-21,-0.0026311459071230335
2025-05-22,-0.011576347222117181
2025-05-23,0.00545977406733121
2025-05-26,-0.0007036277920484655
2025-05-27,-0.005319483752389558
2025-05-28,-0.0017576201702534382
2025-05-29,-0.0029581347588701298
2025-05-30,-0.007022722151326589
2025-06-03,-0.003386891023007829
2025-06-04,0.0031349251231102613
2025-06-05,0.00670836795543555
2025-06-06,-0.000876438592803385
2025-06-09,0.001725838682757434
2025-06-10,-0.0016204162602440923
2025-06-11,0.004531734600537996
2025-06-12,0.0018226956604120096
2025-06-13,-0.00559000763969236
2025-06-16,0.0012376189973253577
2025-06-17,-0.005508585603877595
2025-06-18,0.00020501227218424392
2025-06-19,-0.0069755675548587755
2025-06-20,0.0008654933718090811
2025-06-23,0.009187469351078285
2025-06-24,-0.0015308632574149996
2025-06-25,0.0036254850780313747
2025-06-26,0.005492226549522481
2025-06-30,0.0031360617678246904
2025-07-01,0.005574967284491307
2025-07-02,0.005614931703643508
2025-07-03,-0.0007872810953525639
2025-07-04,0.0007743669346761007
2025-07-07,-0.008193704240012116
2025-07-08,-0.004824517966708843
2025-07-09,-0.0005883704793718179
2025-07-10,0.004749258231157717
2025-07-11,-0.00029296017393349314
2025-07-14,0.0009370594567419411
2025-07-15,-0.007907544340985609
2025-07-16,-0.00915415151564857
2025-07-17,0.00622599100524644
2025-07-18,0.003229649691600791
2025-07-21,-0.0008326769001031657
2025-07-22,-0.0034099628789097543
2025-07-23,0.006814960461407471
2025-07-24,0.006859655560914924
2025-07-25,-0.004267908821288769
2025-07-28,-0.0028598156447557366
2025-07-29,-0.0036421229063779027
2025-07-30,0.00044618264106253345
2025-07-31,-0.007406831656512807
2025-08-01,0.013195212621382414
2025-08-04,-0.004162952628039019
2025-08-05,0.007607003102351383
2025-08-06,0.0018440623284843435
2025-08-07,0.004937581800648649
2025-08-08,0.005067471995399447
2025-08-11,0.004012549258407785
2025-08-12,0.0029765756871590857
2025-08-13,0.011856186542650995
2025-08-14,-0.0035041323340474838
2025-08-15,-0.0029835316383753545
2025-08-18,0.005453463246321294
2025-08-19,0.0033257963245797205
2025-08-20,-0.0012773707965140282
2025-08-21,0.0029298462016301226
2025-08-22,0.00288369190925031
2025-08-25,0.0031125681959997585
2025-08-26,-0.013103029074812075
2025-08-27,0.003988059148694883
2025-08-28,-0.0005291925715424944
2025-08-29,-0.0075580583578117805
2025-09-02,0.0010025675412630363
2025-09-03,0.0011536872726148487
2025-09-04,-0.00023442115503428756
2025-09-08,0.004703265846082225
2025-09-09,0.0007691922987040968
2025-09-10,0.002479854575657044
2025-09-11,-0.0049785989366174805
2025-09-12,0.01085787480249591
2025-09-17,0.007204613253853565
2025-09-18,-0.007954803125986645
2025-09-19,-0.00043793444550286665
2025-09-22,0.003192177448262534
2025-09-23,0.00013101977751242227
2025-09-24,-0.002428823873525697
2025-09-25,-0.0007442246123039785
2025-09-26,0.006597069656392109
2025-09-29,0.0011800637044881816
2025-09-30,0.0005771658756048245
2025-10-01,0.005561836460646822
2025-10-02,0.010390868551106516
2025-10-03,-0.0016743709077548287
2025-10-06,0.0018513713513888179
2025-10-07,-0.004932470580334501
2025-10-08,-0.001553342429902889
2025-10-09,0.001332472199551931
2025-10-10,-0.004563492780998475
2025-10-13,-0.004361513982262504
2025-10-14,-0.0023119844068117896
2025-10-15,5.590295430380363e-05
2025-10-16,0.0004590737922458759
2025-10-17,-0.0031744290180809515
2025-10-21,0.005986291067379485
2025-10-22,-0.00878398395850916
2025-10-23,0.003307739789368945
2025-10-24,0.0032720164413861373
2025-10-27,0.003162464729647413
2025-10-28,-0.002982697554891319
2025-10-29,-0.0012526865735876802
2025-10-30,0.0016491798596881871
2025-10-31,-0.0031333432160175058
2025-11-03,0.008212784398192376
2025-11-04,0.0006654237195715357
2025-11-05,-0.0012018005129233935
2025-11-06,-0.0016109341452683527
2025-11-07,0.00011739306434591989
2025-11-10,0.005082391696798088
2025-11-11,0.004567433863839659
2025-11-12,-0.00197154810980018
2025-11-13,0.0004044475824462904
2025-11-14,-0.004051630469529887
2025-11-17,0.0010820508957694935
2025-11-18,-0.008249336246368883
2025-11-19,0.006071734295800707
2025-11-20,-0.0024230810076915493
2025-11-21,-0.0014764435548632036
2025-11-24,0.0007478072973147679
2025-11-25,-0.004358462516517388
2025-11-26,0.007885741432902136
2025-11-27,-0.0043430827112648325
2025-11-28,-0.008063527695836384
2025-12-01,0.012449666598706517
2025-12-02,0.003704897955608938
2025-12-03,-0.004770350534264614
2025-12-04,-0.0010912878315785235
2025-12-05,-0.002810689309767527
2025-12-08,-0.0023162864088000913
2025-12-09,0.0008615037127067149
2025-12-10,-0.001965815707690624
2025-12-11,0.008892691803730693
2025-12-12,0.007612223364030017
2025-12-15,0.003601928640699067
2025-12-16,0.0027886081380066566
2025-12-17,-0.00417668648059213
2025-12-18,0.0033208780615667528
2025-12-19,0.011470784866434311
2025-12-22,0.003230274112551237
2025-12-23,0.0031959927800118615
2025-12-24,0.000995570155617079
2025-12-26,-0.0007212728387568755
2025-12-29,0.0023168029612231425
2025-12-30,0.0021037107772480094
2025-12-31,-0.0026273517931730446
2026-01-02,-0.006179349368742312
2026-01-05,0.006304310127957391
2026-01-06,-0.0047544112017523866
2026-01-07,0.00267527169764183
2026-01-08,-0.00433900392529884
2026-01-09,0.010113040085062242
2026-01-12,0.005263143448265982
2026-01-13,0.007497896338793273
2026-01-14,0.0015852567404783667
2026-01-15,0.002480977969034862
2026-01-16,-0.0014119690365167175
2026-01-19,-0.00023943112875146922
2026-01-20,-0.00777979904627526
2026-01-21,0.003964914143849594
2026-01-22,0.006620019100390633
2026-01-23,0.00165834648967892
2026-01-26,0.013902960322403854
2026-01-27,0.015464080523099208
2026-01-28,-0.008368018014719475
2026-01-29,-0.01468175845282292
2026-01-30,0.0057549997554850385
2026-02-03,0.004230277866415337
2026-02-04,-0.0031165530141244128
2026-02-05,-0.006793618737554116
2026-02-06,0.0010450433482490301
2026-02-09,0.010602512403873846
2026-02-10,-0.002149290118213172
2026-02-11,0.005051467506054253
2026-02-12,-0.00315920420938096
2026-02-13,-0.006480637441352228
2026-02-16,0.0009882617898089082
2026-02-19,0.006211772866479948
2026-02-20,0.0004108319830227334
2026-02-23,0.0029338119699667347
2026-02-24,-0.0022608107683270554
2026-02-25,-0.003540991558149866
2026-02-26,-0.00393844561398735
2026-02-27,-0.014073756362864521
2026-03-02,-0.009599657350910411
2026-03-03,0.006881293293944987
2026-03-04,-0.008052416725557777
2026-03-05,0.008782311819865447
2026-03-06,0.002832843129485474
2026-03-09,-0.02587823506124706
2026-03-10,0.01629848361054131
2026-03-11,0.0041636528035675175
2026-03-12,0.0013041623955552522
2026-03-13,-0.007132307942324992
2026-03-16,-0.001348831108063688
2026-03-17,0.008469438564561442
2026-03-18,0.010939465111619648
2026-03-19,-0.005274636114640324
2026-03-24,-0.0069690066619123945
2026-03-25,0.004624257270247392
2026-03-26,-0.003378512739044066
2026-03-27,0.0010281812980680218
2026-03-30,-0.014556725637459566
2026-03-31,0.0014563481586241734
2026-04-01,0.010908387621612598
2026-04-02,-0.006222123477381602
2026-04-03,-0.0016500968962078026
2026-04-06,-0.008689989695692306
2026-04-07,-0.002364704676341684
2026-04-08,0.011532350016163682
2026-04-09,-0.005954145815557718
2026-04-10,0.0030022188238553
2026-04-13,-0.006400130281757568
2026-04-14,0.004512199847699122
2026-04-15,-0.0027880162547845515
2026-04-16,0.003729428912274301
2026-04-17,0.003249710461236505
2026-04-20,0.004173702601355097
2026-04-21,0.007625149791489869
2026-04-22,-0.002884033063153674
2026-04-23,0.006590723189532299
2026-04-24,-0.000790220598906376
2026-04-27,-0.0017860938956262558
2026-04-28,0.0071543218420257685
2026-04-29,-0.005321681180692438
2026-04-30,0.0009295590753324403
2026-05-04,0.010254900125660943
2026-05-05,0.004393236028343936
2026-05-06,0.0053876460970375475
2026-05-07,0.0011263585806492223
2026-05-08,-0.006153537407350892
2026-05-11,-0.0015744112280124784
2026-05-12,0.0030035463394375906
2026-05-13,-0.002430746324671435
2026-05-14,-0.0004181704158143729
2026-05-15,-0.0030753282968538844
2026-05-18,-0.007214715566088584
2026-05-19,-0.00025467088730753276
